LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.5 on Tue Jun 13 18:10:49 PDT 2017
 1359 atoms
 10 bonds
 0 angles
 0 dihedrals
 0 impropers
 11 atom types
 1 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -0.257692 43.296309  xlo xhi
 -2.137942 41.386056  ylo yhi
 -0.072001 27.247999  zlo zhi

# Pair Coeffs
#
# 1  Ca
# 2  Cb
# 3  Cc
# 4  Cd
# 5  Cg
# 6  H
# 7  Ni
# 8  Oa
# 9  Ob
# 10  Oc
# 11  Og

 Masses

 1 12.011000 # Ca
 2 12.011000 # Cb
 3 12.011000 # Cc
 4 12.011000 # Cd
 5 12.011000 # Cg
 6 1.008000 # H
 7 58.693001 # Ni
 8 15.999000 # Oa
 9 15.999000 # Ob
 10 15.999000 # Oc
 11 15.999000 # Og

 Atoms

1 1 11 -0.325600 19.056099 28.993792 2.320000 # Og 
2 1 5 0.651200 19.056099 28.993792 1.160000 # Cg 
3 1 11 -0.325600 19.056099 28.993792 0.000000 # Og 
4 2 11 -0.325600 13.612097 38.414791 2.320000 # Og 
5 2 5 0.651200 13.612097 38.414791 1.160000 # Cg 
6 2 11 -0.325600 13.612097 38.414791 0.000000 # Og 
7 3 11 -0.325600 29.943251 10.151500 2.320000 # Og 
8 3 5 0.651200 29.943251 10.151500 1.160000 # Cg 
9 3 11 -0.325600 29.943251 10.151500 0.000000 # Og 
10 4 11 -0.325600 24.500252 19.572500 2.320000 # Og 
11 4 5 0.651200 24.500252 19.572500 1.160000 # Cg 
12 4 11 -0.325600 24.500252 19.572500 0.000000 # Og 
13 5 11 -0.325600 29.944099 28.993792 2.320000 # Og 
14 5 5 0.651200 29.944099 28.993792 1.160000 # Cg 
15 5 11 -0.325600 29.944099 28.993792 0.000000 # Og 
373 6 7 1.286340 26.730694 21.063967 22.818998 # Ni LIG
374 6 7 1.286340 26.685694 22.859966 18.266998 # Ni LIG
375 6 7 1.286340 28.261694 22.000967 20.542999 # Ni LIG
376 6 3 0.449622 38.753693 12.727966 23.056999 # Cc LIG
377 6 2 -0.116375 35.227695 17.047966 17.132000 # Cb LIG
378 6 4 -0.185445 34.130695 17.755966 23.443998 # Cd LIG
379 6 2 -0.116375 32.993694 18.044966 17.368999 # Cb LIG
380 6 4 -0.185445 38.974693 10.304966 23.273998 # Cd LIG
381 6 4 -0.185445 39.041695 11.571966 23.821999 # Cd LIG
382 6 1 0.833564 36.335693 16.762966 23.021000 # Ca LIG
383 6 3 0.449622 40.362694 17.749968 20.778999 # Cc LIG
384 6 2 -0.116375 38.379692 12.527966 21.685999 # Cb LIG
385 6 4 -0.185445 38.308693 11.222966 21.167999 # Cd LIG
386 6 2 -0.116375 38.613693 10.092966 21.925999 # Cb LIG
387 6 4 -0.185445 42.341694 19.166967 20.991999 # Cd LIG
388 6 4 -0.185445 41.210693 18.590967 21.539000 # Cd LIG
389 6 1 0.833564 38.080696 13.628966 20.743999 # Ca LIG
390 6 3 0.449622 35.211693 16.617968 18.500999 # Cc LIG
391 6 2 -0.116375 40.726692 17.519966 19.410000 # Cb LIG
392 6 4 -0.185445 41.893692 18.109966 18.891998 # Cd LIG
393 6 2 -0.116375 42.714695 18.945967 19.647999 # Cb LIG
394 6 4 -0.185445 32.989693 17.610968 18.711998 # Cd LIG
395 6 4 -0.185445 34.056694 16.923967 19.259998 # Cd LIG
396 6 1 0.833564 39.924694 16.707966 18.467999 # Ca LIG
397 6 3 0.449622 24.326693 21.052965 17.924000 # Cc LIG
398 6 2 -0.116375 29.838696 20.152967 23.844999 # Cb LIG
399 6 4 -0.185445 31.001694 19.560966 17.532999 # Cd LIG
400 6 2 -0.116375 31.820694 18.719967 23.607998 # Cb LIG
401 6 4 -0.185445 22.107693 20.053967 17.712999 # Cd LIG
402 6 4 -0.185445 23.173693 20.742968 17.163998 # Cd LIG
403 6 1 0.833564 29.037693 20.970966 17.956999 # Ca LIG
404 6 3 0.449622 27.874695 24.947966 20.202000 # Cc LIG
405 6 2 -0.116375 24.343693 20.622967 19.292999 # Cb LIG
406 6 4 -0.185445 23.247694 19.909967 19.811998 # Cd LIG
407 6 2 -0.116375 22.111694 19.621965 19.056999 # Cb LIG
408 6 4 -0.185445 28.116695 27.369967 19.993000 # Cd LIG
409 6 4 -0.185445 28.184694 26.101965 19.443998 # Cd LIG
410 6 1 0.833564 25.449694 20.908966 20.233999 # Ca LIG
411 6 3 0.449622 29.473694 19.923967 22.475998 # Cc LIG
412 6 2 -0.116375 27.488693 25.146967 21.568998 # Cb LIG
413 6 4 -0.185445 27.412693 26.451967 22.087999 # Cd LIG
414 6 2 -0.116375 27.730694 27.581968 21.334000 # Cb LIG
415 6 4 -0.185445 31.447693 18.499968 22.264000 # Cd LIG
416 6 4 -0.185445 30.317696 19.078966 21.716000 # Cd LIG
417 6 1 0.833564 27.186693 24.045965 22.510998 # Ca LIG
418 6 10 -0.719651 28.378695 20.411966 21.870998 # Oc LIG
419 6 8 -0.731428 27.334694 22.825968 22.092999 # Oa LIG
420 6 9 -0.720115 29.429695 21.165966 19.148998 # Ob LIG
421 6 10 -0.719651 28.003695 23.755966 19.594999 # Oc LIG
422 6 8 -0.731428 26.434692 21.642965 19.815998 # Oa LIG
423 6 9 -0.720115 26.821693 24.286966 23.703999 # Ob LIG
424 6 10 -0.719651 25.296694 21.758966 17.319000 # Oc LIG
425 6 8 -0.731428 27.909695 21.456966 17.538998 # Oa LIG
426 6 9 -0.720115 25.422693 20.470966 21.426998 # Ob LIG
427 6 10 -0.719651 36.182693 15.914967 19.107998 # Oc LIG
428 6 8 -0.731428 38.794693 16.225965 18.884998 # Oa LIG
429 6 9 -0.720115 36.307693 17.200966 21.828999 # Ob LIG
430 6 10 -0.719651 38.888695 13.919967 23.660000 # Oc LIG
431 6 8 -0.731428 37.321693 16.030966 23.438999 # Oa LIG
432 6 9 -0.720115 37.714695 13.387966 19.550999 # Ob LIG
433 6 10 -0.719651 39.265694 17.265966 21.383999 # Oc LIG
434 6 8 -0.731428 38.228695 14.849966 21.160999 # Oa LIG
435 6 9 -0.720115 40.317696 16.510965 17.275999 # Ob LIG
436 6 6 0.130252 34.199120 18.099289 1.917000 # H LIG
437 6 6 0.130252 39.348885 11.726033 24.857998 # H LIG
438 6 6 0.130252 39.243118 9.456290 3.401000 # H LIG
439 6 6 0.130252 37.994888 11.123034 26.958998 # H LIG
440 6 6 0.130252 42.938118 19.852291 1.114000 # H LIG
441 6 6 0.130252 40.917118 18.802290 2.082000 # H LIG
442 6 6 0.130252 42.145885 17.883032 24.684998 # H LIG
443 6 6 0.130252 32.103886 17.790033 26.153997 # H LIG
444 6 6 0.130252 34.029884 16.574034 27.121998 # H LIG
445 6 6 0.130252 31.254887 19.791033 25.399998 # H LIG
446 6 6 0.130252 21.222885 19.877033 23.930998 # H LIG
447 6 6 0.130252 23.142117 21.103291 2.472000 # H LIG
448 6 6 0.130252 28.409885 28.229033 26.212997 # H LIG
449 6 6 0.130252 23.316116 19.588291 0.358000 # H LIG
450 6 6 0.130252 28.510887 25.954033 25.243998 # H LIG
451 6 6 0.130252 30.024117 18.889290 0.194000 # H LIG
452 6 6 0.130252 32.042118 17.832291 1.162000 # H LIG
453 6 6 0.130252 27.081118 26.564289 2.633000 # H LIG
454 6 7 1.286340 37.574886 14.820033 24.988998 # Ni LIG
455 6 7 1.286340 39.146118 15.685289 2.223000 # Ni LIG
456 6 7 1.286340 37.618885 16.613033 27.265999 # Ni LIG
457 6 7 1.286340 26.727118 21.074291 2.329000 # Ni LIG
458 6 7 1.286340 26.686886 22.862032 25.096998 # Ni LIG
459 6 7 1.286340 28.258118 22.011290 0.053000 # Ni LIG
460 6 3 0.449622 38.750118 12.738290 2.567000 # Cc LIG
461 6 2 -0.116375 35.228886 17.050034 23.961998 # Cb LIG
462 6 4 -0.185445 34.127117 17.766289 2.954000 # Cd LIG
463 6 2 -0.116375 32.994888 18.047033 24.198997 # Cb LIG
464 6 4 -0.185445 38.971115 10.315290 2.784000 # Cd LIG
465 6 4 -0.185445 39.038116 11.582290 3.332000 # Cd LIG
466 6 1 0.833564 36.332115 16.773291 2.531000 # Ca LIG
467 6 3 0.449622 40.359116 17.760290 0.289000 # Cc LIG
468 6 2 -0.116375 38.376118 12.538290 1.196000 # Cb LIG
469 6 4 -0.185445 38.305115 11.233290 0.678000 # Cd LIG
470 6 2 -0.116375 38.610115 10.103290 1.436000 # Cb LIG
471 6 4 -0.185445 42.338116 19.177290 0.502000 # Cd LIG
472 6 4 -0.185445 41.207115 18.601290 1.049001 # Cd LIG
473 6 1 0.833564 38.077118 13.639290 0.254000 # Ca LIG
474 6 3 0.449622 35.212887 16.620033 25.330997 # Cc LIG
475 6 2 -0.116375 40.727886 17.522032 26.239998 # Cb LIG
476 6 4 -0.185445 41.894886 18.112032 25.721998 # Cd LIG
477 6 2 -0.116375 42.715885 18.948034 26.477999 # Cb LIG
478 6 4 -0.185445 32.990887 17.613033 25.541998 # Cd LIG
479 6 4 -0.185445 34.057884 16.926033 26.089998 # Cd LIG
480 6 1 0.833564 39.925888 16.710033 25.297998 # Ca LIG
481 6 3 0.449622 24.327885 21.055033 24.753998 # Cc LIG
482 6 2 -0.116375 29.835117 20.163290 3.355000 # Cb LIG
483 6 4 -0.185445 31.002888 19.563032 24.362999 # Cd LIG
484 6 2 -0.116375 31.817118 18.730289 3.118000 # Cb LIG
485 6 4 -0.185445 22.108885 20.056032 24.542997 # Cd LIG
486 6 4 -0.185445 23.174885 20.745033 23.993998 # Cd LIG
487 6 1 0.833564 29.038887 20.973032 24.786999 # Ca LIG
488 6 3 0.449622 27.875885 24.950033 27.031998 # Cc LIG
489 6 2 -0.116375 24.344885 20.625032 26.122997 # Cb LIG
490 6 4 -0.185445 23.248886 19.912033 26.641998 # Cd LIG
491 6 2 -0.116375 22.112885 19.624033 25.886997 # Cb LIG
492 6 4 -0.185445 28.117886 27.372032 26.822998 # Cd LIG
493 6 4 -0.185445 28.185886 26.104033 26.273998 # Cd LIG
494 6 1 0.833564 25.450886 20.911032 27.063997 # Ca LIG
495 6 3 0.449622 29.470118 19.934290 1.986000 # Cc LIG
496 6 2 -0.116375 27.485117 25.157291 1.079000 # Cb LIG
497 6 4 -0.185445 27.409117 26.462290 1.598000 # Cd LIG
498 6 2 -0.116375 27.727116 27.592291 0.844000 # Cb LIG
499 6 4 -0.185445 31.444117 18.510290 1.774000 # Cd LIG
500 6 4 -0.185445 30.314117 19.089291 1.226000 # Cd LIG
501 6 1 0.833564 27.183117 24.056290 2.021000 # Ca LIG
502 6 10 -0.719651 28.375118 20.422291 1.381000 # Oc LIG
503 6 8 -0.731428 27.331118 22.836290 1.603000 # Oa LIG
504 6 9 -0.720115 29.430885 21.168032 25.978998 # Ob LIG
505 6 10 -0.719651 28.004887 23.758032 26.424997 # Oc LIG
506 6 8 -0.731428 26.435884 21.645033 26.645998 # Oa LIG
507 6 9 -0.720115 26.818117 24.297291 3.214000 # Ob LIG
508 6 10 -0.719651 25.297886 21.761034 24.148998 # Oc LIG
509 6 8 -0.731428 27.910887 21.459032 24.368998 # Oa LIG
510 6 9 -0.720115 25.419117 20.481289 0.937001 # Ob LIG
511 6 10 -0.719651 36.183887 15.917033 25.937998 # Oc LIG
512 6 8 -0.731428 38.795887 16.228033 25.714998 # Oa LIG
513 6 9 -0.720115 36.304115 17.211290 1.339000 # Ob LIG
514 6 10 -0.719651 38.885117 13.930290 3.170000 # Oc LIG
515 6 8 -0.731428 37.318115 16.041290 2.949000 # Oa LIG
516 6 9 -0.720115 37.715885 13.390033 26.380999 # Ob LIG
517 6 10 -0.719651 39.262115 17.276291 0.894000 # Oc LIG
518 6 8 -0.731428 38.225117 14.860291 0.671000 # Oa LIG
519 6 9 -0.720115 40.318886 16.513033 24.105999 # Ob LIG
520 6 6 0.130252 34.200310 18.101357 8.747000 # H LIG
521 6 6 0.130252 39.345310 11.736356 4.368000 # H LIG
522 6 6 0.130252 39.244308 9.458356 10.231000 # H LIG
523 6 6 0.130252 37.991310 11.133356 6.469000 # H LIG
524 6 6 0.130252 42.939308 19.854355 7.943999 # H LIG
525 6 6 0.130252 40.918308 18.804356 8.912000 # H LIG
526 6 6 0.130252 42.142311 17.893356 4.195000 # H LIG
527 6 6 0.130252 32.100311 17.800356 5.664000 # H LIG
528 6 6 0.130252 34.026310 16.584356 6.632000 # H LIG
529 6 6 0.130252 31.251308 19.801355 4.910000 # H LIG
530 6 6 0.130252 21.219309 19.887356 3.441000 # H LIG
531 6 6 0.130252 23.143309 21.105354 9.302000 # H LIG
532 6 6 0.130252 28.406309 28.239355 5.723000 # H LIG
533 6 6 0.130252 23.317308 19.590355 7.188000 # H LIG
534 6 6 0.130252 28.507309 25.964355 4.754000 # H LIG
535 6 6 0.130252 30.025309 18.891356 7.024000 # H LIG
536 6 6 0.130252 32.043308 17.834354 7.992000 # H LIG
537 6 6 0.130252 27.082310 26.566355 9.462999 # H LIG
538 6 7 1.286340 37.571308 14.830356 4.499000 # Ni LIG
539 6 7 1.286340 39.147308 15.687355 9.052999 # Ni LIG
540 6 7 1.286340 37.615311 16.623356 6.776000 # Ni LIG
541 6 7 1.286340 26.728310 21.076355 9.158999 # Ni LIG
542 6 7 1.286340 26.683310 22.872356 4.607000 # Ni LIG
543 6 7 1.286340 28.259308 22.013355 6.882999 # Ni LIG
544 6 3 0.449622 38.751308 12.740355 9.396999 # Cc LIG
545 6 2 -0.116375 35.225311 17.060356 3.472000 # Cb LIG
546 6 4 -0.185445 34.128311 17.768356 9.783999 # Cd LIG
547 6 2 -0.116375 32.991310 18.057356 3.709000 # Cb LIG
548 6 4 -0.185445 38.972309 10.317356 9.613999 # Cd LIG
549 6 4 -0.185445 39.039310 11.584355 10.162000 # Cd LIG
550 6 1 0.833564 36.333309 16.775356 9.361000 # Ca LIG
551 6 3 0.449622 40.360310 17.762356 7.118999 # Cc LIG
552 6 2 -0.116375 38.377308 12.540356 8.026000 # Cb LIG
553 6 4 -0.185445 38.306309 11.235355 7.507999 # Cd LIG
554 6 2 -0.116375 38.611309 10.105355 8.266000 # Cb LIG
555 6 4 -0.185445 42.339310 19.179356 7.332000 # Cd LIG
556 6 4 -0.185445 41.208309 18.603355 7.879000 # Cd LIG
557 6 1 0.833564 38.078308 13.641356 7.084000 # Ca LIG
558 6 3 0.449622 35.209309 16.630356 4.841000 # Cc LIG
559 6 2 -0.116375 40.724308 17.532356 5.750000 # Cb LIG
560 6 4 -0.185445 41.891308 18.122356 5.232000 # Cd LIG
561 6 2 -0.116375 42.712311 18.958355 5.988000 # Cb LIG
562 6 4 -0.185445 32.987309 17.623356 5.052000 # Cd LIG
563 6 4 -0.185445 34.054310 16.936356 5.599999 # Cd LIG
564 6 1 0.833564 39.922310 16.720356 4.808000 # Ca LIG
565 6 3 0.449622 24.324308 21.065355 4.264000 # Cc LIG
566 6 2 -0.116375 29.836309 20.165356 10.184999 # Cb LIG
567 6 4 -0.185445 30.999310 19.573357 3.873000 # Cd LIG
568 6 2 -0.116375 31.818310 18.732357 9.948000 # Cb LIG
569 6 4 -0.185445 22.105309 20.066357 4.052999 # Cd LIG
570 6 4 -0.185445 23.171309 20.755356 3.504000 # Cd LIG
571 6 1 0.833564 29.035309 20.983356 4.297000 # Ca LIG
572 6 3 0.449622 27.872309 24.960356 6.542000 # Cc LIG
573 6 2 -0.116375 24.341309 20.635357 5.632999 # Cb LIG
574 6 4 -0.185445 23.245310 19.922356 6.151999 # Cd LIG
575 6 2 -0.116375 22.109310 19.634356 5.397000 # Cb LIG
576 6 4 -0.185445 28.114309 27.382355 6.333000 # Cd LIG
577 6 4 -0.185445 28.182308 26.114355 5.783999 # Cd LIG
578 6 1 0.833564 25.447309 20.921356 6.573999 # Ca LIG
579 6 3 0.449622 29.471310 19.936356 8.816000 # Cc LIG
580 6 2 -0.116375 27.486309 25.159355 7.908999 # Cb LIG
581 6 4 -0.185445 27.410309 26.464355 8.427999 # Cd LIG
582 6 2 -0.116375 27.728310 27.594357 7.674000 # Cb LIG
583 6 4 -0.185445 31.445309 18.512356 8.604000 # Cd LIG
584 6 4 -0.185445 30.315310 19.091354 8.056000 # Cd LIG
585 6 1 0.833564 27.184309 24.058355 8.851000 # Ca LIG
586 6 10 -0.719651 28.376308 20.424355 8.210999 # Oc LIG
587 6 8 -0.731428 27.332310 22.838356 8.433000 # Oa LIG
588 6 9 -0.720115 29.427309 21.178356 5.488999 # Ob LIG
589 6 10 -0.719651 28.001308 23.768356 5.934999 # Oc LIG
590 6 8 -0.731428 26.432308 21.655355 6.156000 # Oa LIG
591 6 9 -0.720115 26.819309 24.299355 10.044000 # Ob LIG
592 6 10 -0.719651 25.294310 21.771355 3.659000 # Oc LIG
593 6 8 -0.731428 27.907310 21.469357 3.879000 # Oa LIG
594 6 9 -0.720115 25.420309 20.483356 7.767000 # Ob LIG
595 6 10 -0.719651 36.180309 15.927356 5.448000 # Oc LIG
596 6 8 -0.731428 38.792309 16.238356 5.224999 # Oa LIG
597 6 9 -0.720115 36.305309 17.213356 8.169000 # Ob LIG
598 6 10 -0.719651 38.886307 13.932356 10.000000 # Oc LIG
599 6 8 -0.731428 37.319309 16.043356 9.778999 # Oa LIG
600 6 9 -0.720115 37.712311 13.400355 5.891000 # Ob LIG
601 6 10 -0.719651 39.263309 17.278355 7.724000 # Oc LIG
602 6 8 -0.731428 38.226311 14.862356 7.500999 # Oa LIG
603 6 9 -0.720115 40.315308 16.523355 3.616000 # Ob LIG
604 6 6 0.130252 34.201500 18.103420 15.576999 # H LIG
605 6 6 0.130252 39.346500 11.738421 11.197999 # H LIG
606 6 6 0.130252 39.245502 9.460422 17.060999 # H LIG
607 6 6 0.130252 37.992500 11.135422 13.298999 # H LIG
608 6 6 0.130252 42.940502 19.856422 14.773998 # H LIG
609 6 6 0.130252 40.919502 18.806421 15.741999 # H LIG
610 6 6 0.130252 42.143501 17.895420 11.024999 # H LIG
611 6 6 0.130252 32.101501 17.802422 12.493999 # H LIG
612 6 6 0.130252 34.027500 16.586422 13.461999 # H LIG
613 6 6 0.130252 31.252501 19.803421 11.739999 # H LIG
614 6 6 0.130252 21.220501 19.889421 10.270999 # H LIG
615 6 6 0.130252 23.144501 21.107422 16.132000 # H LIG
616 6 6 0.130252 28.407501 28.241421 12.552999 # H LIG
617 6 6 0.130252 23.318501 19.592422 14.017999 # H LIG
618 6 6 0.130252 28.508501 25.966421 11.583999 # H LIG
619 6 6 0.130252 30.026501 18.893421 13.853999 # H LIG
620 6 6 0.130252 32.044502 17.836422 14.821999 # H LIG
621 6 6 0.130252 27.083502 26.568420 16.292999 # H LIG
622 6 7 1.286340 37.572502 14.832421 11.328999 # Ni LIG
623 6 7 1.286340 39.148502 15.689421 15.882999 # Ni LIG
624 6 7 1.286340 37.616501 16.625422 13.605999 # Ni LIG
625 6 7 1.286340 26.729502 21.078423 15.988998 # Ni LIG
626 6 7 1.286340 26.684502 22.874420 11.436999 # Ni LIG
627 6 7 1.286340 28.260502 22.015421 13.712999 # Ni LIG
628 6 3 0.449622 38.752502 12.742421 16.226999 # Cc LIG
629 6 2 -0.116375 35.226501 17.062422 10.301999 # Cb LIG
630 6 4 -0.185445 34.129501 17.770420 16.613998 # Cd LIG
631 6 2 -0.116375 32.992500 18.059422 10.538999 # Cb LIG
632 6 4 -0.185445 38.973503 10.319422 16.443998 # Cd LIG
633 6 4 -0.185445 39.040501 11.586421 16.991999 # Cd LIG
634 6 1 0.833564 36.334503 16.777422 16.190998 # Ca LIG
635 6 3 0.449622 40.361500 17.764421 13.948999 # Cc LIG
636 6 2 -0.116375 38.378502 12.542421 14.855999 # Cb LIG
637 6 4 -0.185445 38.307503 11.237421 14.337999 # Cd LIG
638 6 2 -0.116375 38.612503 10.107421 15.095999 # Cb LIG
639 6 4 -0.185445 42.340500 19.181421 14.161999 # Cd LIG
640 6 4 -0.185445 41.209503 18.605421 14.709000 # Cd LIG
641 6 1 0.833564 38.079502 13.643421 13.913999 # Ca LIG
642 6 3 0.449622 35.210503 16.632421 11.670999 # Cc LIG
643 6 2 -0.116375 40.725502 17.534420 12.579999 # Cb LIG
644 6 4 -0.185445 41.892502 18.124420 12.061999 # Cd LIG
645 6 2 -0.116375 42.713501 18.960423 12.817999 # Cb LIG
646 6 4 -0.185445 32.988503 17.625422 11.881999 # Cd LIG
647 6 4 -0.185445 34.055500 16.938421 12.429998 # Cd LIG
648 6 1 0.833564 39.923500 16.722422 11.637999 # Ca LIG
649 6 3 0.449622 24.325500 21.067421 11.093999 # Cc LIG
650 6 2 -0.116375 29.837502 20.167421 17.014999 # Cb LIG
651 6 4 -0.185445 31.000502 19.575420 10.702999 # Cd LIG
652 6 2 -0.116375 31.819502 18.734421 16.778000 # Cb LIG
653 6 4 -0.185445 22.106501 20.068420 10.882999 # Cd LIG
654 6 4 -0.185445 23.172501 20.757421 10.333999 # Cd LIG
655 6 1 0.833564 29.036501 20.985420 11.126999 # Ca LIG
656 6 3 0.449622 27.873501 24.962421 13.371999 # Cc LIG
657 6 2 -0.116375 24.342501 20.637421 12.462999 # Cb LIG
658 6 4 -0.185445 23.246502 19.924421 12.981998 # Cd LIG
659 6 2 -0.116375 22.110500 19.636421 12.226999 # Cb LIG
660 6 4 -0.185445 28.115501 27.384420 13.162999 # Cd LIG
661 6 4 -0.185445 28.183502 26.116421 12.613998 # Cd LIG
662 6 1 0.833564 25.448502 20.923420 13.403999 # Ca LIG
663 6 3 0.449622 29.472502 19.938421 15.645999 # Cc LIG
664 6 2 -0.116375 27.487501 25.161423 14.738998 # Cb LIG
665 6 4 -0.185445 27.411501 26.466421 15.257999 # Cd LIG
666 6 2 -0.116375 27.729500 27.596422 14.503999 # Cb LIG
667 6 4 -0.185445 31.446501 18.514421 15.433999 # Cd LIG
668 6 4 -0.185445 30.316502 19.093422 14.885999 # Cd LIG
669 6 1 0.833564 27.185501 24.060421 15.680999 # Ca LIG
670 6 10 -0.719651 28.377502 20.426422 15.040998 # Oc LIG
671 6 8 -0.731428 27.333502 22.840422 15.262999 # Oa LIG
672 6 9 -0.720115 29.428501 21.180420 12.318998 # Ob LIG
673 6 10 -0.719651 28.002502 23.770420 12.764999 # Oc LIG
674 6 8 -0.731428 26.433500 21.657421 12.985999 # Oa LIG
675 6 9 -0.720115 26.820501 24.301422 16.873999 # Ob LIG
676 6 10 -0.719651 25.295502 21.773422 10.488999 # Oc LIG
677 6 8 -0.731428 27.908501 21.471420 10.708999 # Oa LIG
678 6 9 -0.720115 25.421501 20.485420 14.596999 # Ob LIG
679 6 10 -0.719651 36.181503 15.929421 12.277999 # Oc LIG
680 6 8 -0.731428 38.793503 16.240421 12.054998 # Oa LIG
681 6 9 -0.720115 36.306503 17.215422 14.998999 # Ob LIG
682 6 10 -0.719651 38.887501 13.934422 16.829998 # Oc LIG
683 6 8 -0.731428 37.320503 16.045422 16.608999 # Oa LIG
684 6 9 -0.720115 37.713501 13.402421 12.720999 # Ob LIG
685 6 10 -0.719651 39.264503 17.280422 14.553999 # Oc LIG
686 6 8 -0.731428 38.227501 14.864422 14.330999 # Oa LIG
687 6 9 -0.720115 40.316502 16.525421 10.445999 # Ob LIG
688 6 6 0.130252 1.538116 36.931614 22.406998 # H LIG
689 6 6 0.130252 6.683115 30.566614 18.028000 # H LIG
690 6 6 0.130252 6.582117 28.288612 23.890999 # H LIG
691 6 6 0.130252 5.329115 29.963614 20.128998 # H LIG
692 6 6 0.130252 32.052269 0.999322 21.603998 # H LIG
693 6 6 0.130252 8.256117 37.634613 22.571999 # H LIG
694 6 6 0.130252 9.480116 36.723614 17.855000 # H LIG
695 6 6 0.130252 42.992119 36.630615 19.323999 # H LIG
696 6 6 0.130252 1.364115 35.414612 20.292000 # H LIG
697 6 6 0.130252 20.364267 0.946322 18.570000 # H LIG
698 6 6 0.130252 10.332269 1.032322 17.100998 # H LIG
699 6 6 0.130252 12.256269 2.250322 22.961998 # H LIG
700 6 6 0.130252 17.519268 9.384321 19.382999 # H LIG
701 6 6 0.130252 12.430269 0.735322 20.848000 # H LIG
702 6 6 0.130252 17.620268 7.109322 18.413998 # H LIG
703 6 6 0.130252 19.138268 0.036322 20.683998 # H LIG
704 6 6 0.130252 42.935120 36.664612 21.651999 # H LIG
705 6 6 0.130252 16.195269 7.711321 23.122999 # H LIG
706 6 7 1.286340 4.909117 33.660614 18.158998 # Ni LIG
707 6 7 1.286340 6.485117 34.517612 22.712999 # Ni LIG
708 6 7 1.286340 4.953115 35.453613 20.435999 # Ni LIG
709 6 7 1.286340 15.841269 2.221323 22.818998 # Ni LIG
710 6 7 1.286340 15.796269 4.017322 18.266998 # Ni LIG
711 6 7 1.286340 17.372269 3.158322 20.542999 # Ni LIG
712 6 3 0.449622 6.089117 31.570614 23.056999 # Cc LIG
713 6 2 -0.116375 2.563116 35.890614 17.132000 # Cb LIG
714 6 4 -0.185445 1.466116 36.598614 23.443998 # Cd LIG
715 6 2 -0.116375 0.329115 36.887615 17.368999 # Cb LIG
716 6 4 -0.185445 6.310116 29.147614 23.273998 # Cd LIG
717 6 4 -0.185445 6.377115 30.414614 23.821999 # Cd LIG
718 6 1 0.833564 3.671116 35.605614 23.021000 # Ca LIG
719 6 3 0.449622 7.698114 36.592613 20.778999 # Cc LIG
720 6 2 -0.116375 5.715117 31.370613 21.685999 # Cb LIG
721 6 4 -0.185445 5.644115 30.065613 21.167999 # Cd LIG
722 6 2 -0.116375 5.949116 28.935612 21.925999 # Cb LIG
723 6 4 -0.185445 31.452267 0.324322 20.991999 # Cd LIG
724 6 4 -0.185445 8.546116 37.433613 21.539000 # Cd LIG
725 6 1 0.833564 5.416117 32.471615 20.743999 # Ca LIG
726 6 3 0.449622 2.547115 35.460613 18.500999 # Cc LIG
727 6 2 -0.116375 8.062117 36.362614 19.410000 # Cb LIG
728 6 4 -0.185445 9.229116 36.952614 18.891998 # Cd LIG
729 6 2 -0.116375 31.825268 0.103322 19.647999 # Cb LIG
730 6 4 -0.185445 0.325115 36.453613 18.711998 # Cd LIG
731 6 4 -0.185445 1.392115 35.766613 19.259998 # Cd LIG
732 6 1 0.833564 7.260115 35.550613 18.467999 # Ca LIG
733 6 3 0.449622 13.437269 2.210322 17.924000 # Cc LIG
734 6 2 -0.116375 18.949268 1.310322 23.844999 # Cb LIG
735 6 4 -0.185445 20.112268 0.718322 17.532999 # Cd LIG
736 6 2 -0.116375 42.710117 37.562614 23.607998 # Cb LIG
737 6 4 -0.185445 11.218268 1.211322 17.712999 # Cd LIG
738 6 4 -0.185445 12.284268 1.900322 17.163998 # Cd LIG
739 6 1 0.833564 18.148268 2.128322 17.956999 # Ca LIG
740 6 3 0.449622 16.985268 6.105322 20.202000 # Cc LIG
741 6 2 -0.116375 13.454268 1.780322 19.292999 # Cb LIG
742 6 4 -0.185445 12.358269 1.067322 19.811998 # Cd LIG
743 6 2 -0.116375 11.222269 0.779322 19.056999 # Cb LIG
744 6 4 -0.185445 17.227268 8.527321 19.993000 # Cd LIG
745 6 4 -0.185445 17.295267 7.259322 19.443998 # Cd LIG
746 6 1 0.833564 14.560269 2.066322 20.233999 # Ca LIG
747 6 3 0.449622 18.584269 1.081322 22.475998 # Cc LIG
748 6 2 -0.116375 16.599268 6.304323 21.568998 # Cb LIG
749 6 4 -0.185445 16.523268 7.609322 22.087999 # Cd LIG
750 6 2 -0.116375 16.841269 8.739323 21.334000 # Cb LIG
751 6 4 -0.185445 42.337116 37.342613 22.264000 # Cd LIG
752 6 4 -0.185445 19.428268 0.236322 21.716000 # Cd LIG
753 6 1 0.833564 16.297268 5.203322 22.510998 # Ca LIG
754 6 10 -0.719651 17.489267 1.569322 21.870998 # Oc LIG
